method,steps,seed,reward_mean,collision_mean,success_mean,avg_speed_mean,episode_length_mean,lane_change_count_mean,ttc_min_mean,thw_min_mean,drac_max_mean,risk_exposure_mean,risk_exposure_v1_mean,risk_exposure_v2_mean,risk_score_max_mean,risk_score_v1_max_mean,risk_score_v2_max_mean,same_lane_front_risk_mean,target_rear_risk_mean,target_front_risk_mean,near_miss_count_mean,target_gap_size_mean,target_rear_distance_mean,target_rear_relative_speed_mean,p_yield_mean,p_block_mean,reward_std,collision_std,success_std,avg_speed_std,episode_length_std,lane_change_count_std,ttc_min_std,thw_min_std,drac_max_std,risk_exposure_std,risk_exposure_v1_std,risk_exposure_v2_std,risk_score_max_std,risk_score_v1_max_std,risk_score_v2_max_std,same_lane_front_risk_std,target_rear_risk_std,target_front_risk_std,near_miss_count_std,target_gap_size_std,target_rear_distance_std,target_rear_relative_speed_std,p_yield_std,p_block_std
official_sb3_ppo_highway_fast,100000,0,21.905966785472764,0.15,0.85,22.072067854239926,28.33,0.345,3.775145415258261,0.6856942106665358,17.00405972061698,9.554134945630604,36.977501477647586,9.554134945630604,1.8033614576726478,4.294715421572415,1.8033614576726478,0.03848183871990816,0.0002069983472741108,0.025366585496379237,0.63,145.50535598900228,901038.8044950907,-20.130987677059228,0.8175899986513413,0.18241000134865892,3.9066678020827235,0.35796746153468745,0.3579674615346875,1.411997085383122,4.629064830614294,0.6228278838204995,4.471246299286235,0.4776036831653153,134.67304607477558,7.554711347058823,21.1068050759332,7.554711347058823,1.9693370626745141,5.649199416210534,1.9693370626745141,0.039709762859766115,0.0024243345700441818,0.06389001360338084,1.4778430567900345,28.087787862909387,241266.0786105917,4.689910821516213,0.060137521702006744,0.06013752170200667
official_sb3_ppo_highway_fast,100000,1,21.65907336883553,0.175,0.825,22.112380811287444,27.88,0.465,3.220935544090758,0.6612175324128845,2.47070841590611,8.806942209144347,34.32960141631898,8.806942209144347,1.6607726679242072,4.015327057050016,1.6607726679242072,0.04181759727814886,0.0009012996987846276,0.018756390213560726,0.53,148.71702923622163,919026.0409298012,-20.533253127071898,0.823521552932945,0.1764784470670552,4.486712288446072,0.38092059869815764,0.38092059869815764,1.358316753725452,5.336477297782569,0.7289939374261077,1.6361124624936418,0.4252950054517497,4.593207496259109,6.384048247187895,16.104044339568844,6.384048247187895,1.7405450747389044,4.678734035083899,1.7405450747389044,0.05405578537526718,0.0075803296531228,0.0477701660422448,1.2517726124847253,24.34260968631167,197303.9133315943,3.6910377805365537,0.05332255139044682,0.053322551390446844
official_sb3_ppo_highway_fast,100000,2,20.230249460449755,0.31,0.69,22.487685908144055,25.76,0.365,2.5779606294472943,0.49169065727541755,2.7824068500732624,10.076328295920339,36.21390476747721,10.076328295920339,2.029337216964611,4.475584694496033,2.029337216964611,0.07855270435198886,0.0003908321713085382,0.018756185991407683,0.755,151.77005745448474,937676.1242508275,-21.26454257299843,0.8299566560022078,0.17004334399779242,6.369066940647971,0.4636538303215658,0.4636538303215658,1.5885859013936385,7.707100426549836,0.6738287810198174,1.3500724071284649,0.32105731581689234,4.351895563816746,6.310805451082493,14.857396529591622,6.310805451082493,1.6760880626210621,4.428547232448005,1.6760880626210621,0.0972008494771639,0.005383318911698887,0.05054350370964993,1.3393822171501646,22.511204044024325,177104.90624046314,3.32169395466882,0.048076644057892345,0.04807664405789228
