method,episode,step,reward,ttc_min,thw_min,drac_max,risk_score,raw_action,final_action,chosen_source
masked_merge,0,51,0.7533527335262152,6.473219768493442,1.1472608314542274,0.3889098182796648,1.1001416127385044,2,2,rl
masked_merge,0,52,0.7543128382041355,6.422030380691685,1.1475405956212241,0.3830187159857292,1.0976683164149927,2,2,rl
masked_merge,0,53,0.7649648508128031,6.777122649757702,1.1477876562691507,0.33351507667467317,1.0596573252312462,2,2,rl
masked_merge,0,54,0.7748027250410691,7.18248685069256,1.1480058813994876,0.288415892123427,1.0241376200769703,2,2,rl
masked_merge,0,55,0.7838123783581591,7.644385854241914,1.1481986720168942,0.24773055501235478,0.9911968227037519,2,2,rl
masked_merge,0,56,0.7919966402343475,8.16990742643285,1.1483690204814647,0.21138015274281305,0.9608686783755237,2,2,rl
masked_merge,0,57,0.7993735763544932,8.767073083032193,1.148519561173933,0.17920830400545118,0.9331370033994596,2,2,rl
masked_merge,0,58,0.80597424597977,9.444960908873897,1.1486526145620561,0.1509947330581017,0.9079415865291813,2,2,rl
masked_merge,0,59,0.811526059545238,10.213844145837543,1.148770225589104,0.12647034653607628,0.8872790871074114,2,2,rl
masked_merge,0,60,0.8155516832040408,11.085347597879592,1.1488741971657308,0.10533260858329896,0.8745334213505779,2,2,rl
masked_merge,0,61,0.8127761008344744,10.290428147628058,1.148966119429875,0.11998491820472117,0.8832690974000724,2,2,rl
masked_merge,0,62,0.809806547775016,9.676568606961478,1.1490473953416922,0.13301427521832884,0.8943798797873899,2,2,rl
masked_merge,0,63,0.8068017475048915,9.186238548716005,1.1491192630983287,0.14450860115855638,0.9067489976280677,2,2,rl
masked_merge,0,64,0.8041437638907961,8.783658076726539,1.149182815784354,0.1545894634021917,0.917748313559614,2,2,rl
masked_merge,0,65,0.8017923956522959,8.445380006145214,1.1492390186151709,0.16339184381139074,0.9275558482101489,2,2,rl
masked_merge,0,66,0.798643883440696,8.155376979127068,1.1376750849717379,0.1710527912064748,0.9434386313574247,2,2,rl
masked_merge,0,67,0.7941323574610527,7.90230518501045,1.109705352323831,0.17770517889555018,0.9690805460956643,2,2,rl
masked_merge,0,68,0.7796697989081455,7.677897112791416,1.081583716183646,0.18347443709952388,0.9949847643123966,2,2,rl
masked_merge,0,69,0.7852234153427342,7.4759749139140625,1.053401920862383,0.18847703240639083,1.021292257877227,2,2,rl
masked_merge,0,70,0.7807620209309515,7.291821792404217,1.0252366231136938,0.1928199735920943,1.0481395931653092,2,2,rl
masked_merge,0,71,0.7762558306877009,7.12176856277532,0.9971517297104463,0.1966009148772129,1.0756602339302344,2,2,rl
masked_merge,0,72,0.7716762072969162,6.962914135508895,0.9692003323931078,0.19990859882263962,1.1039859339051803,2,2,rl
masked_merge,0,73,0.7669953809205627,6.812931935775382,0.9414263224050818,0.20282348316167662,1.1332481868548456,2,2,rl
masked_merge,0,74,0.7621861526334893,6.66993294455079,0.9138657470807366,0.20541845765484634,1.1635797257732223,2,2,rl
masked_merge,0,75,0.7572215860928391,6.532366931636015,0.8865479565700377,0.20775959491361118,1.195116077871714,2,2,rl
masked_merge,0,76,0.7520746881976246,6.398949988420087,0.8594965781684396,0.20990690259156983,1.2279971920545052,2,2,rl
masked_merge,0,77,0.7381710683387853,6.268610508586055,0.8327303477869811,0.2119150590223238,1.2623691631795408,2,4,mask
masked_merge,0,78,0.7325766237386897,6.140448324922835,0.8062638220983454,0.21383412368294757,1.2983860840730956,2,4,mask
masked_merge,0,79,0.7267151172794081,6.0137033693540545,0.7801079903076844,0.21571021985329977,1.3362120630214047,2,4,mask
masked_merge,0,80,0.7205558118263925,5.887731320506522,0.754270800952902,0.21758619081153377,1.3760234520693528,2,4,mask
masked_merge,0,81,0.7140660242631216,5.761984442396604,0.7287576163727334,0.21950223367094737,1.418011340584883,2,4,mask
masked_merge,0,82,0.7072106400298626,5.635996324369138,0.7035716053006346,0.2214965170542617,1.4623843798844003,2,4,mask
masked_merge,0,83,0.6999515668020126,5.5093695849005275,0.6787140823072996,0.22360579058141095,1.5093720190519668,2,4,mask
