method,episode,step,reward,ttc_min,thw_min,drac_max,risk_score,raw_action,final_action,chosen_source
full_merge,0,25,0.8535017064922122,46457.35103061544,1.7286405480110523,1.6674097752427707e-08,0.5777948800754549,1,1,rl
full_merge,0,26,0.8539732057593178,66138.42339387831,1.740461218880384,8.225937034198122e-09,0.5746515572601918,1,1,rl
full_merge,0,27,0.8544287596743075,94162.7067188189,1.7520367803493546,4.0579128687400044e-09,0.5716145339389427,1,1,rl
full_merge,0,28,0.8548705800963478,134067.3868918429,1.7634114680971387,2.0017089894548945e-09,0.5686690658294777,1,1,rl
full_merge,0,29,0.855216411833863,285.2478235877614,1.7746205617824657,0.00044218070150774444,0.5660687351128432,1,1,rl
full_merge,0,30,0.8233465261990563,75.87663270471008,1.785692138022514,0.006240744351977526,0.5667527178574221,1,1,rl
full_merge,0,31,0.8198898261984694,45.57232042020845,1.79664848075556,0.017235245276822315,0.5706172763196484,1,1,rl
full_merge,0,32,0.8158085284680294,33.19517899155153,1.8075072203470546,0.03226354211171854,0.5769591389017417,1,1,rl
full_merge,0,33,0.8472914827560027,26.37603868750594,1.8182822547520536,0.050698637786419906,0.5853972909086377,1,1,rl
full_merge,0,34,0.8493645066668555,28.923235407962355,1.8289844943238147,0.04182055527535479,0.5774958531769957,1,1,rl
full_merge,0,35,0.8511676898771393,31.81153844774722,1.8396224635131024,0.03432704032507388,0.5704703084086236,1,1,rl
full_merge,0,36,0.8527762735969389,31.19844606176031,1.8514215242978305,0.028050549774177102,0.5639307439772248,1,1,rl
full_merge,0,37,0.8434777795569656,17.272868304918898,1.8603032061711748,0.07861866488215365,0.592208627505062,1,1,rl
full_merge,0,38,0.8295771355328613,12.350894422095829,1.8600661494134891,0.15173668120316164,0.6361342434517525,1,1,rl
full_merge,0,39,0.8176096186873899,10.294027069504342,1.859742919580927,0.2146645976741667,0.6739657447742248,1,1,rl
full_merge,0,40,0.8065745933716489,9.16313592463246,1.8593654938756758,0.26546452411520205,0.7136659625851406,1,1,rl
full_merge,0,41,0.797624442240677,8.449695778977262,1.8589580951880156,0.30522152686819465,0.7468289682896259,1,1,rl
full_merge,0,42,0.7907498482071484,7.961064651939468,1.8585387772316442,0.33559230231999704,0.772412411545281,1,1,rl
full_merge,0,43,0.7855695980298194,7.607841798581037,1.858120725961394,0.3581761247005155,0.7918915311404625,1,1,rl
full_merge,0,44,0.7817678519020129,7.342716243012047,1.8577133201630471,0.37436388192383585,0.8064446671769584,1,1,rl
full_merge,0,45,0.7790865275815368,7.138211523679253,1.8573229894679235,0.38532435364405704,0.8170131814999846,1,1,rl
full_merge,0,46,0.7773149907953805,6.977212119094677,1.856953903441713,0.39202858566460896,0.8243539387273261,1,1,rl
full_merge,0,47,0.776186953602105,6.84844853971709,1.8539194685493672,0.3952814971218658,0.8297055790443253,1,1,rl
full_merge,0,48,0.7638207614314911,6.744153291879247,1.8000192532117503,0.39575124901558717,0.8451670255859361,1,1,rl
full_merge,0,49,0.7718435449102999,6.658759402692349,1.7469329513333316,0.39399399043982103,0.8595199747777214,1,1,rl
full_merge,0,50,0.7701577096139464,6.588137792045109,1.694795890363375,0.39047394416600745,0.8731055742692879,1,1,rl
full_merge,0,51,0.7686811931872491,6.529130324968838,1.6437077130629563,0.38557948739691206,0.8862119882933328,1,1,rl
