method,steps,seed_count,reward_mean,reward_std,collision_rate_mean,collision_rate_std,success_rate_mean,success_rate_std,avg_speed_mean,avg_speed_std,episode_length_mean,episode_length_std,lane_change_count_mean,lane_change_count_std,ttc_min_mean,ttc_min_std,thw_min_mean,thw_min_std,drac_max_mean,drac_max_std,risk_exposure_mean,risk_exposure_std,risk_exposure_v1_mean,risk_exposure_v1_std,risk_exposure_v2_mean,risk_exposure_v2_std,risk_score_max_mean,risk_score_max_std,risk_score_v1_max_mean,risk_score_v1_max_std,risk_score_v2_max_mean,risk_score_v2_max_std,same_lane_front_risk_mean,same_lane_front_risk_std,target_rear_risk_mean,target_rear_risk_std,target_front_risk_mean,target_front_risk_std,near_miss_count_mean,near_miss_count_std,target_gap_size_mean,target_gap_size_std,target_rear_distance_mean,target_rear_distance_std,target_rear_relative_speed_mean,target_rear_relative_speed_std,p_yield_mean,p_yield_std,p_block_mean,p_block_std,method_label
official_sb3_dqn_highway_fast,100000,3,24.788894128920944,0.7510189405574211,0.19333333333333336,0.02753785273643052,0.8066666666666666,0.027537852736430533,27.836967731444087,0.5355174132057552,27.031666666666666,0.6117665676819334,5.955000000000001,0.10331989159885926,0.5089698874139548,0.04103670251458193,0.15091205380677158,0.006163756843932017,51.8877208086987,19.952396996189165,41.675401285034916,1.9516950924337466,79.98008553237263,2.2754850971327425,41.675401285034916,1.9516950924337466,6.569388342580413,0.12395178417594173,14.90325430825059,0.29809646025111736,6.569388342580413,0.12395178417594173,0.1688325079790979,0.008041664867577793,0.0017998994019297373,0.0004905123610784182,0.1650021032294393,0.01081149122036139,5.578333333333333,0.1796060503806412,124.59142165467937,1.1694923879782058,619560.5174723644,19126.457340917765,-20.059861816690695,0.18975370449508866,0.7722300736917371,0.0017221336999884238,0.2277699263082631,0.001722133699988405,official_sb3_dqn_highway_fast (100k)
