method,steps,seed,reward_mean,collision_mean,success_mean,avg_speed_mean,episode_length_mean,lane_change_count_mean,ttc_min_mean,thw_min_mean,drac_max_mean,risk_exposure_mean,risk_exposure_v1_mean,risk_exposure_v2_mean,risk_score_max_mean,risk_score_v1_max_mean,risk_score_v2_max_mean,same_lane_front_risk_mean,target_rear_risk_mean,target_front_risk_mean,near_miss_count_mean,target_gap_size_mean,target_rear_distance_mean,target_rear_relative_speed_mean,p_yield_mean,p_block_mean,reward_std,collision_std,success_std,avg_speed_std,episode_length_std,lane_change_count_std,ttc_min_std,thw_min_std,drac_max_std,risk_exposure_std,risk_exposure_v1_std,risk_exposure_v2_std,risk_score_max_std,risk_score_v1_max_std,risk_score_v2_max_std,same_lane_front_risk_std,target_rear_risk_std,target_front_risk_std,near_miss_count_std,target_gap_size_std,target_rear_distance_std,target_rear_relative_speed_std,p_yield_std,p_block_std
official_sb3_dqn_highway_fast,20000,0,22.534063444687913,0.11,0.89,22.88342463305811,28.41,1.715,5003.708870809792,0.7647831707964698,18.041923450991884,12.225746621705795,34.92569647839493,12.225746621705795,2.4562272145564763,5.203612569309476,2.4562272145564763,0.04333231171191441,2.3444446402037657e-06,0.04739881210836189,1.125,145.93442456375482,898805.6849377989,-20.90309557761613,0.8181977179786551,0.18180228202134507,4.071369382930445,0.3136749269530401,0.3136749269530401,2.02045881564893,4.960335132137302,1.873854759123944,70710.41460505515,0.5334047272041518,133.6446971269238,11.187628893818877,19.12044142365252,11.187628893818877,2.6252210268311376,6.2815708035224205,2.6252210268311376,0.05689028923371603,2.4543623457682828e-05,0.091525319119579,1.842920721007715,19.6209748684368,179728.32653066792,2.8059847360916543,0.042501184241335664,0.04250118424133561
