method,steps,seed,reward_mean,collision_mean,success_mean,avg_speed_mean,episode_length_mean,lane_change_count_mean,ttc_min_mean,thw_min_mean,drac_max_mean,risk_exposure_mean,risk_exposure_v1_mean,risk_exposure_v2_mean,risk_score_max_mean,risk_score_v1_max_mean,risk_score_v2_max_mean,same_lane_front_risk_mean,target_rear_risk_mean,target_front_risk_mean,near_miss_count_mean,target_gap_size_mean,target_rear_distance_mean,target_rear_relative_speed_mean,p_yield_mean,p_block_mean,reward_std,collision_std,success_std,avg_speed_std,episode_length_std,lane_change_count_std,ttc_min_std,thw_min_std,drac_max_std,risk_exposure_std,risk_exposure_v1_std,risk_exposure_v2_std,risk_score_max_std,risk_score_v1_max_std,risk_score_v2_max_std,same_lane_front_risk_std,target_rear_risk_std,target_front_risk_std,near_miss_count_std,target_gap_size_std,target_rear_distance_std,target_rear_relative_speed_std,p_yield_std,p_block_std
official_sb3_dqn_highway_fast,100000,0,25.627743915428578,0.165,0.835,28.109175666175886,27.72,5.925,0.5022078401795821,0.1482584757506234,74.45922729263935,42.968319375540524,82.56885023085488,42.968319375540524,6.5462920774681255,14.905088306424307,6.5462920774681255,0.16014294225009368,0.0012604047120489549,0.16686012745687656,5.625,123.7350685165104,603957.5151642103,-19.996265806762757,0.7710599952948823,0.2289400047051178,5.904627404051803,0.37211199481260626,0.37211199481260626,1.914384801408297,5.9361425980786215,2.37647071627795,0.45365835939693033,0.116443922789252,317.6823571354129,15.156547107554527,27.23062556907604,15.156547107554527,1.5218954671766107,6.5655557882925955,1.5218954671766107,0.0673734769215113,0.008715828305106059,0.1014131491938523,2.7205480899163934,17.29595424248691,191377.075550433,3.565942486354935,0.037820168956197116,0.03782016895619706
official_sb3_dqn_highway_fast,100000,1,24.17900211033296,0.195,0.805,27.220024882488552,26.825,5.87,0.5529676193070512,0.1579581776786947,36.602784252899525,39.43038481439431,78.29640197687564,39.43038481439431,6.45860918176424,14.604245080227333,6.45860918176424,0.17034233768288984,0.0022190170453352297,0.15338201297150889,5.38,125.9238697109844,640898.3072478749,-19.910074775435145,0.7742075682357846,0.22579243176421557,7.059376981117779,0.3971949384061654,0.3971949384061654,2.2432365452000864,7.324796119412115,3.126013403521324,0.573737031406825,0.14781374936282518,84.00004133119,16.568294345833174,29.622522773169337,16.568294345833174,1.7587272332867703,6.472593546798055,1.7587272332867703,0.12715805696683957,0.014393694077198045,0.10942872739879211,2.92375472783589,20.25748232933261,212985.2117606447,4.206432056909039,0.04477816574017123,0.044778165740171176
official_sb3_dqn_highway_fast,100000,2,24.55993636100129,0.22,0.78,28.18170264566782,26.55,6.07,0.4717342027552311,0.14651950799099667,44.60115088055721,42.6274996651699,79.07500438938735,42.6274996651699,6.7032637685088705,15.20042953810013,6.7032637685088705,0.1760122440043103,0.0019202764484050271,0.17476416925993252,5.73,124.11532673654328,613825.7300050076,-20.273244867874176,0.7714226575445443,0.2285773424554559,7.199757102794638,0.41528581911472595,0.41528581911472595,1.9312952982630782,7.270612700813194,2.668464636750493,0.4206444108281835,0.12007074000089885,146.74970883104598,16.775567219390794,29.859059192578552,16.775567219390794,1.4648892292910045,6.2016106977374035,1.4648892292910045,0.10489776782374062,0.015247548406053099,0.10662720622860498,2.757739224100186,17.72712483568735,206500.7596541474,3.698244873171983,0.03809649948228799,0.038096499482287945
